Route or Street Name,avg_crash_severity,adjusted_safety_rating
BRITTON RD,1.0,81.47710787695678
BRIXTON CT,1.0,81.0505204220992
BROAD HOLLOW RD,1.0,81.47710787695678
BROAD MEADOW RD,1.0,81.47710787695678
BROAD MEADOWS BL,1.0,81.47710787695678
BROAD MEADOWS RD,3.0,60.62393296724162
BROAD OVERLOOK DR,1.0,81.47710787695678
BROAD RIN CHURCH RD- 4362 BLK,1.0,81.47710787695678
BROAD ROCK BLVD,1.6481481481481481,13.937411849490175
BROAD ROCK BOULEVARD,1.5,42.945358779805275
BROAD ROCK RD,1.0,81.47710787695678
BROAD ROCK ROAD,1.8,48.06440823809618
BROAD RUN CHURCH RD -4554 BLK,1.0,81.47710787695678
BROAD RUN CHURCH RD-4200 BLK,4.0,60.19734551238405
BROAD RUN DR,1.0,81.47710787695678
BROAD RUN DRIVE,1.0,81.47710787695678
BROAD ST,1.5862068965517242,12.657649484917457
BROAD ST & STAPLES MILL RD,1.0,81.47710787695678
BROAD ST AND GILES AVE,1.0,81.47710787695678
BROAD ST OFF RAMP,3.0,60.62393296724162
BROAD ST RD,2.0,70.19734551238405
BROAD ST ROUTE 11 S,1.0,81.47710787695678
BROAD ST.,1.0,80.19734551238405
BROAD ST/ STAPLES MILL ROAD,1.0,81.47710787695678
BROAD STREET,1.5555555555555556,39.95924659580225
BROAD STREET RD,1.9305555555555556,1.0
BROAD STREET RD.,1.0,81.47710787695678
BROAD STREET RD/250,1.0,81.47710787695678
BROAD STREET RD/RT 250,4.0,60.19734551238405
BROAD STREET ROAD,1.4285714285714286,47.637820783238595
BROAD STREET./NORTH MAIN STREET,1.0,81.47710787695678
BROAD VISTA TER,3.0,60.62393296724162
BROADGATE DRIVE,1.0,81.47710787695678
BROADHEAD SCHOOL RD.,1.0,81.47710787695678
BROADLANDS BLVD,2.2,47.21123332838103
BROADLANDS BOULEVARD,1.0,81.47710787695678
BROADLANDS CENTER PLZ,1.0,81.47710787695678
BROADROCK BLVD,1.0,81.0505204220992
BROADSTONE RD,3.0,60.62393296724162
BROADVIEW AVE,1.6521739130434783,35.693372047226504
BROADVIEW AVE.,1.0,81.47710787695678
BROADVISTA TER,1.0,81.47710787695678
BROADWATER RD,1.6666666666666667,49.77075805752647
BROADWATER ROAD,,
BROADWATER ROAD ROUTE 652,3.0,60.62393296724162
BROADWAY AVE,1.0,81.0505204220992
BROADWAY AVE SW,1.0,81.0505204220992
BROADWAY ST,3.0,60.62393296724162
BROCK AVE/ RT 1005,1.0,81.47710787695678
BROCK RD,1.619047619047619,37.399721866656805
BROCK RD  RT 613,1.75,48.91758314781132
BROCK RD ( RT 613),2.3333333333333335,48.91758314781132
BROCK RD (RT 676),1.0,81.47710787695678
BROCK RD / RT 613,1.0,81.47710787695678
BROCK RD RT 613,3.0,60.62393296724162
BROCK RD.,1.0,81.0505204220992
BROCK RD/ RT. 613,1.0,81.0505204220992
BROCK RD/OLD BROOK RD,1.0,81.47710787695678
BROCK ROAD,1.875,45.504883508950726
BROCK ROAD (RT 613),4.0,58.490995692953746
BROCK ROAD RT 613,1.6666666666666667,49.77075805752647
BROCK ROAD RT613,2.0,70.19734551238405
BROCKS GAP RD,2.111111111111111,43.798533689520426
BROCKS GAP ROAD,1.4,48.91758314781132
BROCKWAY LANE,1.0,81.47710787695678
BRODERICK DR,1.5,49.344170602668896
BRODNAX RD,1.375,47.21123332838103
BROGDEN LN,1.0,81.47710787695678
BROKENBURG ROAD,1.0,81.47710787695678
BROMAY ST,1.0,81.47710787695678
BROMLEY LANE,1.0,81.47710787695678
BROMPTON ST,1.0,81.47710787695678
BROOK AVE,1.0,81.47710787695678
BROOK CREEK RD,1.0,81.47710787695678
BROOK CROSING,1.0,81.47710787695678
BROOK HILL DRIVE,1.0,81.47710787695678
BROOK HILL RD,1.0,81.47710787695678
BROOK HILL ROAD,1.0,81.47710787695678
BROOK RD,1.7692307692307692,1.0
BROOK RD / RT 1,1.0,81.47710787695678
BROOK RD ROUTE 1,1.0,81.47710787695678
BROOK RD.,1.7272727272727273,43.798533689520426
BROOK RD/ALPS DR,1.0,81.47710787695678
BROOK RD/ROUTE 1,1.0,81.47710787695678
BROOK ROAD,1.7857142857142858,9.244949846056855
BROOK ROAD / ROUTE 1,1.0,81.47710787695678
BROOK ROAD/ U.S. ROUTE 1,1.0,81.47710787695678
BROOK ROAD/ROUTE 1,1.0,81.47710787695678
BROOK RUN DR,2.5,49.77075805752647
BROOK WAY,1.0,81.47710787695678
BROOKDALE,1.0,80.62393296724161
BROOKDALE ST,1.5,49.344170602668896
BROOKDALE ST.,1.0,81.47710787695678
BROOKDALE STREET,1.0,80.62393296724161
BROOKE AVE,1.0,81.0505204220992
BROOKE RD,1.5,44.225121144378
BROOKE ROAD,1.6666666666666667,49.77075805752647
BROOKE STREET,1.0,81.47710787695678
BROOKEDALE ST,1.0,81.47710787695678
BROOKFIELD CORPORATE DR,1.5,50.62393296724162
BROOKFIELD LANE,1.0,81.47710787695678
BROOKFIELD ST,3.0,60.62393296724162
BROOKFOREST RD,3.0,60.62393296724162
BROOKHAVEN ROAD,1.0,81.0505204220992
BROOKING WAY,1.0,81.0505204220992
BROOKING WY,1.0,81.0505204220992
BROOKLAND DR,1.0,81.47710787695678
BROOKLAND LANE,1.0,81.47710787695678
BROOKLAND PARK BLVD,2.0,66.78464587352346
BROOKLAND PARK BLVD.,1.0,81.47710787695678
BROOKLAND PARKWAY,1.75,48.91758314781132
BROOKLAND PKWY,2.6666666666666665,48.490995692953746
BROOKLAND PKWY AND CHATHAM RD,1.0,81.47710787695678
BROOKLINE ST,2.0,71.0505204220992
BROOKLYN RD,3.0,60.62393296724162
BROOKMERE LANE,1.0,81.47710787695678
BROOKNEAL HIGHWAY,1.5,49.344170602668896
BROOKNEAL HWY,1.6,45.07829605409315
BROOKNEAL HWY (RT. 501),1.0,81.47710787695678
BROOKNEAL HWY/RT 501,,
BROOKS BILL RD. (RT. 834),1.0,81.47710787695678
BROOKS CROSSING,3.0,60.62393296724162
BROOKS MILL RD.,1.0,81.0505204220992
BROOKS MILL RD. (HWY. 834),3.0,60.62393296724162
BROOKS MILL RD. (RT. 834),1.7142857142857142,46.78464587352345
BROOKS MILL ROAD,2.1666666666666665,46.35805841866588
BROOKSFIELD ROAD,2.0,71.0505204220992
BROOKSIDE DR,1.0,81.47710787695678
BROOKSIDE PARKWAY,1.0,81.47710787695678
BROOKSIDE PKWY,1.0,81.47710787695678
BROOKSIDE PKWY - 4200 BLK,1.0,81.47710787695678
BROOKSIDE RD RT 939,3.0,60.62393296724162
BROOKVIEW RD,1.0,81.47710787695678
BROOKWOOD DR,1.5,50.62393296724162
BROOKWOOD GLEN DR,1.0,81.47710787695678
BROOME STREET,2.0,71.0505204220992
BROWN LN,3.0,60.62393296724162
BROWN PLEASANTS ROAD,1.0,81.47710787695678
BROWN RD,1.0,81.47710787695678
BROWN ST NE,1.0,81.47710787695678
BROWN STORE RD/ RT 609,1.0,81.47710787695678
BROWNING CT,1.0,81.47710787695678
BROWNLEE AVE SE,3.0,60.62393296724162
BROWNS CREEK RD,1.0,81.47710787695678
BROWNS GAP,1.0,81.47710787695678
BROWNS GAP TPKE,1.3333333333333333,50.19734551238405
BROWNS ISLAND WAY,1.0,81.47710787695678
BROWNS MILL RD,1.0,81.47710787695678
BROWNS MILL ROAD,1.0,81.47710787695678
BROWNS MILLRD BEULAH RD,3.0,60.62393296724162
BROWNS ROAD,1.0,81.47710787695678
BROWNSBURG TPK,1.0,81.47710787695678
BROWNSBURG TPKE,1.0,81.0505204220992
BROWNSBURG TURNPIKE,2.5,49.77075805752647
BROWNSTONE BLVD,1.6666666666666667,49.77075805752647
BROWNSVIEW LANE,4.0,60.19734551238405
BROWNTOWN RD,1.5,50.62393296724162
BROWNTOWN ROAD,3.0,60.62393296724162
BRUCE AVENUE,1.0,81.47710787695678
BRUCE RD,2.2,47.21123332838103
BRUCE ROAD,1.0,81.47710787695678
BRUCETON MILLS CIR,1.0,81.47710787695678
BRUCETOWN RD,4.0,60.19734551238405
BRUCETOWN ROAD,1.0,81.0505204220992
BRUGHS MILL ROAD,4.0,58.490995692953746
BRUGHS MILL ROAD ROUTE 640,1.0,81.47710787695678
BRUIN DR,3.0,60.62393296724162
BRUIN DRIVE,3.0,60.62393296724162
BRUMLEY GAP RD,1.0,81.47710787695678
BRUMLEY GAP ROAD,1.0,81.47710787695678
BRUNSWICK AVE,1.0,81.47710787695678
BRUNSWICK DR,1.0,81.47710787695678
BRUNSWICK DRIVE,1.0,81.47710787695678
BRUNSWICK ST,1.0,81.0505204220992
BRUSH CREEK RD,1.0,81.47710787695678
BRUSH CREEK RD.,4.0,60.19734551238405
BRUSH CREEK ROAD,1.0,81.47710787695678
BRUSH CREEK/BEAR PEN,1.0,81.47710787695678
BRUSH EVERARD COURT,1.0,81.47710787695678
BRUSHY FORK RD,1.0,81.0505204220992
BRUSHY RIDGE RD,3.0,60.62393296724162
BRUTON AVE,1.0,81.0505204220992
BRUTON AVENUE,1.0,81.47710787695678
BRYAN PARK (WEST),1.0,81.47710787695678
BRYAN ST.,1.0,81.47710787695678
BRYANT DR & LEW DEWITT BLVD,1.0,81.47710787695678
BRYANT HOLLOW ROAD,,
BRYANWOOD RD,1.0,81.47710787695678
BRYCE LANE,1.4285714285714286,47.637820783238595
BRYD MILL RD,1.0,81.47710787695678
BRYSON CIR,2.0,71.0505204220992
BUCHANAN DR,1.0,80.62393296724161
BUCHANAN DRIVE,1.0,81.47710787695678
BUCHANAN ST,1.0,81.47710787695678
BUCK HILL ROAD,3.0,60.62393296724162
BUCK ISLAND RD,2.0,71.0505204220992
BUCK MILL ROAD,4.0,60.19734551238405
BUCK MOUNTAIN RD,1.6666666666666667,47.637820783238595
BUCKHORN DR,2.2,42.5187713249477
BUCKINGHAM AVENUE,1.0,81.47710787695678
BUCKINGHAM SPRINGS RD,1.0,81.47710787695678
BUCKINGHAM ST,1.0,81.47710787695678
BUCKLEY HALL ROAD,1.0,81.47710787695678
BUCKLEY HALL ROAD / 198,1.0,81.47710787695678
BUCKLEY HALL ROAD/HOOKEMFAIR ROAD,1.0,81.47710787695678
BUCKLEY ROAD,1.0,81.0505204220992
BUCKMAN CT / JANNA LEE AVE,1.0,81.47710787695678
BUCKMAN RD,1.3076923076923077,44.651708599235576
BUCKMAN RD (N),3.0,60.62393296724162
BUCKMAN RD.,3.0,60.62393296724162
BUCKMAN RD/ RUSSELL RD,1.0,81.47710787695678
BUCKMAN RD/MARTHA ST,1.0,81.47710787695678
BUCKMAN RD/RICHMOND HWY,1.0,81.0505204220992
BUCKMAN RD/ROLLING HILL AVE,1.0,81.47710787695678
BUCKMAN RD/ROLLING HILLS AVE,3.0,60.62393296724162
BUCKMAN RD/RT836,1.0,81.47710787695678
BUCKMAN RDRICHMOND HWY,1.0,81.47710787695678
BUCKMAN ROAD,2.0,68.49099569295375
BUCKMARSH  MAIN,3.0,60.62393296724162
BUCKNER BLVD,1.6666666666666667,49.77075805752647
BUCKNER RD,2.0,69.3441706026689
BUCKNER RD LONG CREEK DR,1.0,81.47710787695678
BUCKROE AVE,1.0,81.0505204220992
BUCKS BRIDGE ROAD,1.0,81.47710787695678
BUCKSHOAL RD,4.0,60.19734551238405
BUCKSHOAL ROAD,1.0,81.47710787695678
BUELAH RD / MEADOWBURN RD,3.0,60.62393296724162
BUELAH ST,1.0,81.47710787695678
BUENA VISTA BLVD SE,1.0,81.47710787695678
BUENA VISTA ROAD,3.0,60.62393296724162
BUFFAL0 SPRINGS TPKE,1.0,81.47710787695678
BUFFALO DR,1.0,81.47710787695678
BUFFALO DRIVE,2.0,69.3441706026689
BUFFALO GAP HWY,2.0,70.19734551238405
BUFFALO RD,2.6666666666666665,48.490995692953746
BUFFALO ROAD,1.0,80.62393296724161
BUFFALO SPRINGS TPKE,1.0,81.0505204220992
BUFFALO SPRINGS TRN PKE,1.0,81.47710787695678
BUFFALO SPRINGS TURNPIKE,2.0,70.19734551238405
BUFFALO SPRINGS/ MEADOW HOLLOW LOOP,1.0,81.47710787695678
BUFORD RD,1.5,44.225121144378
BUFORD ROAD,1.2857142857142858,48.06440823809618
BUGGS ISLAND ROAD,3.0,60.62393296724162
BUILDAMERICA DR,3.0,59.344170602668896
BUILDERS RD,3.0,60.62393296724162
BULKELEY PLACE,1.0,81.47710787695678
BULKHEAD STREET,1.0,81.47710787695678
BULL CHURCH RD,3.0,60.62393296724162
BULL CHURCH RD/ROUTE 633,3.0,60.62393296724162
BULL HILL RD,1.6363636363636365,44.225121144378
BULL NECK RD RT 630,3.0,60.62393296724162
BULL RUN,1.0,81.0505204220992
BULL RUN DR,1.5,50.62393296724162
BULL RUN POST OFFICE RD,2.0,64.225121144378
BULL RUN POST OFFICE ROAD,,
BULL RUN POST OFFICE/HUNTERS POND TRL,1.0,81.47710787695678
BULL RUN RD,1.0,81.47710787695678
BULLDOG HOLLOW,3.0,60.62393296724162
BULLDOG WAY,1.0,80.62393296724161
BULLIT AVE SE,1.0,81.47710787695678
BULLITT AVE,1.0,81.47710787695678
BULLITT AVE SE,1.4166666666666667,44.651708599235576
BULLITT AVENUE SE,1.0,81.47710787695678
BULLRUN POST OFFICE RD,1.0,81.0505204220992
BULLRUN POSTOFFICE RD,1.0,80.19734551238405
BUMGARNER RD,1.0,81.47710787695678
BUMPASS RD,1.0,81.0505204220992
BUMPASS RD.,1.0,80.62393296724161
BUNCH AVE,1.0,81.47710787695678
BUNCH WALNUTS RD,3.0,60.62393296724162
BUNCH WALNUTS ROAD,3.0,59.344170602668896
BUNDLE RD,1.0,81.0505204220992
BUNDLE ROAD,1.0,81.47710787695678
BUNKER HILL MILL RD,4.0,60.19734551238405
BUNKER HILL MILL RD.,4.0,60.19734551238405
BUNKER HILL RD,1.0,81.0505204220992
BUNKER HILL ROAD,1.0,81.47710787695678
BUNKERHILL ROAD,1.0,81.47710787695678
BUNTING LANE,1.0,81.47710787695678
BURBAGE DR,2.5,49.77075805752647
BURBAGE LANDING CIR,1.0,81.0505204220992
BURCHETTE ST NW,1.0,81.47710787695678
BURCHS CREEK RD,1.0,81.47710787695678
BURFORD DRIVE,1.0,81.47710787695678
BURGANDINE AVE,1.0,81.47710787695678
BURGESS RD,1.0,78.49099569295375
BURGESS RD / 41 BURGESS RD,1.0,81.47710787695678
BURGESS RD / PRIVATE DR,1.5,50.62393296724162
BURKE,1.0,81.47710787695678
BURKE CENTER PARKWAY,2.0,70.19734551238405
BURKE CENTER PKWY,2.0,70.19734551238405
BURKE CENTER PKWY/OAK LEATHER DR,1.0,81.47710787695678
BURKE CENTER PWKY,3.0,60.62393296724162
BURKE CENTRE PARKWAY,1.0,80.19734551238405
BURKE CENTRE PARKWAY OAK GREEN WAY,1.0,81.47710787695678
BURKE CENTRE PARKWAY/ OAK GREEN WAY,1.0,81.47710787695678
BURKE CENTRE PKWY,1.6296296296296295,33.13384731808105
BURKE CENTRE PKWY / LEE CHAPEL RD,4.0,60.19734551238405
BURKE CENTRE PKWY LEE CHAPEL RD,4.0,60.19734551238405
BURKE CENTRE PKWY/BURKE POND LN BRKE,1.0,81.47710787695678
BURKE COMMONS RD,1.8333333333333333,47.21123332838103
BURKE LAKE DR,1.0,81.47710787695678
BURKE LAKE RD,1.4680851063829787,22.46916094664168
BURKE LAKE RD / LAKE BRADDOCK DR,3.0,60.62393296724162
BURKE LAKE RD AND BURKE RD,1.0,81.47710787695678
BURKE LAKE RD/BURKE RD,1.0,81.47710787695678
BURKE LAKE RD/BURNING BRANCH RD,1.0,81.47710787695678
BURKE LAKE RD/LAKE BRADDOCK RD,1.0,81.47710787695678
BURKE LAKE RD/ROLLING RD,1.0,81.0505204220992
BURKE LAKE ROAD,2.0,68.49099569295375
BURKE RD,1.9166666666666667,42.092183870090125
BURKE RD AND ASHBOURN DR,1.0,81.47710787695678
BURKE ROAD,2.0,70.19734551238405
BURKE STATIOIN RDBRADDOCK RD,1.0,81.47710787695678
BURKE STATION RD,1.0,81.47710787695678
BURKE STATION RD/ COTTON FARM RD,1.0,81.47710787695678
BURKEVILLE RD,2.6666666666666665,48.490995692953746
BURKEVILLE RD (SR 723),1.0,80.62393296724161
BURMA RD/LITTLE LIVER DAM RD,1.0,81.47710787695678
BURNBRIDGE ROAD,1.0,81.0505204220992
BURNETTS WAY,1.0,81.47710787695678
BURNHAM PL,3.0,60.62393296724162
BURNING BRANCH RD,1.0,81.47710787695678
BURNING TREE RD,2.5,49.77075805752647
BURNING TREE ROAD,3.0,60.62393296724162
BURNLEY RD,4.0,60.19734551238405
BURNLEY STATION RD,2.0,70.19734551238405
BURNSIDE DR,3.0,60.62393296724162
BURNSIDE LANDING DR,1.0,81.47710787695678
BURNT BRIDGE RD,3.0,60.62393296724162
BURNT CHIMNEY RD.,1.0,81.47710787695678
BURNT CHIMNEY RD. (RT. 670),2.2,47.21123332838103
BURNT CHIMNEY ROAD,3.0,60.62393296724162
BURNT CHUMNEY RD,1.0,81.47710787695678
BURNT FACTORY RD.,1.0,81.47710787695678
BURR HILL RD,1.5,49.344170602668896
BURR HILL RD.,1.0,81.47710787695678
BURRELL AVE NW,3.0,59.344170602668896
BURRELL ST NW,1.0,81.47710787695678
BURSON CAMPGROUND AT HUNGRY MOTHER STATE PARK,1.0,81.47710787695678
BURTON AVE,1.0,81.47710787695678
BURTON ST,2.0,71.0505204220992
BURWELL AVE,1.0,81.47710787695678
BURWELL RD - 8000 BLK,1.0,81.47710787695678
BURYWOOD LN/ BISHOPSGATE WAY,3.0,60.62393296724162
BUS 1 LAFAYETTE BLVD,2.0,70.19734551238405
BUS 13/ FRONT ST,1.0,81.47710787695678
BUS 220,1.0,81.47710787695678
BUS 29,1.0,81.47710787695678
BUS RT 208  LAFAYETTE BLVD,1.0,81.47710787695678
BUS US 1 LAFAYETTE BLVD,1.0,81.47710787695678
BUS US 17 DIXON ST,3.0,60.62393296724162
BUS. RT. 211 / BROADVIEW AVE,1.0,81.47710787695678
BUSH ST,1.0,81.47710787695678
BUSINESS 13/COASTAL BLVD,1.0,81.47710787695678
BUSINESS 13/COURTHOUSE RD,1.0,81.47710787695678
BUSINESS 13/FRONT ST.,3.0,60.62393296724162
BUSINESS 13FRONT ST,1.0,81.47710787695678
BUSINESS BLVD,1.0,81.47710787695678
BUSTED ROCK RD,1.0,81.47710787695678
BUSTLEBURG RD.,4.0,60.19734551238405
BUSY BEE RD,4.0,60.19734551238405
BUSY BEE RD (SR 663),1.0,81.47710787695678
BUTLER,3.0,60.62393296724162
BUTLER AVE,3.0,60.62393296724162
BUTLER FARM RD,1.8125,39.53265914094467
BUTLER RD,1.8181818181818181,43.37194623466285
BUTLER ROAD,1.6666666666666667,47.637820783238595
BUTLER ROAD  COLONIAL AVE,3.0,60.62393296724162
BUTLER ROAD (SR 218),1.0,81.47710787695678
BUTLER ROAD / CAMBRIDGE STREET,1.0,81.47710787695678
BUTLER ROAD RT  218,1.0,81.47710787695678
BUTLER ROAD WINTERBERRY DRIVE,4.0,60.19734551238405
"BUTLER ROAD, RT. 218",1.5,48.06440823809618
BUTT HOLLOW RD,1.0,81.47710787695678
BUTTERMILK SPRING RD,2.0,71.0505204220992
BUTTERNUT DR,2.0,70.19734551238405
BUTTEVANT DRIVE,1.0,81.47710787695678
BUTTONS BL,1.0,81.47710787695678
BUTTS STATION,1.0,81.47710787695678
BUTTS STATION RD,1.2857142857142858,48.06440823809618
BUXTON AVE,1.0,81.0505204220992
BUXTON AVENUE,1.0,80.62393296724161
BYERS ST,1.0,81.47710787695678
BYPASS,2.0,69.3441706026689
BYPASS 250,2.0,71.0505204220992
BYPASS 250 @ HYDRAULIC RD,3.0,60.62393296724162
BYPASS 250 WEST @ EMMET ST N EXIT,1.0,81.47710787695678
BYPASS CAPITOL LANDING RD,3.0,60.62393296724162
BYPASS RD,1.173913043478261,40.385834050659824
BYPASS RD.,1.0,81.47710787695678
BYPASS RD/CAPITOL LANDING RD,3.0,59.344170602668896
BYPASS ROAD,1.25,47.637820783238595
BYPASS ROAD/ RICHMOND ROAD,1.0,81.47710787695678
BYPASS/ CAPITOL LANDING RD,3.0,60.62393296724162
BYPASS/RICHMOND RD,1.0,81.47710787695678
BYRD AVE,1.0,81.47710787695678
BYRD DR,2.0,71.0505204220992
BYRD LN,3.0,60.62393296724162
BYRD MILL RD.,1.0,81.47710787695678
BYRD RD/ OLD COURTHOUSE RD,1.0,81.47710787695678
BYRD ST,2.1666666666666665,46.35805841866588
BYRNE ST,3.0,60.62393296724162
BYRON CT,3.0,60.62393296724162
BYRON ST,1.4545454545454546,45.07829605409315
BYRON STREET,1.0,81.0505204220992
Backwash Road,3.0,60.62393296724162
Bailey Dr,3.0,60.62393296724162
Bailey Drive,3.0,60.62393296724162
Ballahack Road,3.0,60.62393296724162
Banks St.,3.0,60.62393296724162
Barracks Road,2.0,71.0505204220992
Barrow Rd,3.0,60.62393296724162
Ben Bolt Ave,1.0,81.47710787695678
Ben Bolt Avenue,2.0,71.0505204220992
Bentonville Rd,1.0,81.0505204220992
Berkley St.,1.0,81.47710787695678
Bifrost Way,3.0,60.62393296724162
Big Oak RD,1.0,81.47710787695678
Big Oak/211 West,2.0,71.0505204220992
Bixlers Ferry Road,1.0,81.47710787695678
Black Creed rd,3.0,60.62393296724162
Black Creek Rd,2.6666666666666665,48.490995692953746
Black Creek Road,3.0,59.344170602668896
Blue Mountain Rd,1.0,81.0505204220992
Blue Mountain Rd.,3.0,59.344170602668896
Blue Mountain Road,1.0,81.47710787695678
Blue Moutain RD,1.0,81.47710787695678
Bob Morrison Blvd.,2.0,71.0505204220992
Bonham Rd,1.0,81.47710787695678
Boone Street,1.0,81.47710787695678
Boulevard,1.3333333333333333,50.19734551238405
Braddock Rd,1.8461538461538463,41.66559641523255
Bradshaw Rd,1.0,81.47710787695678
Bride St,1.0,81.47710787695678
Bristol East Rd.,1.0,81.47710787695678
Broadwater Rd,3.0,56.78464587352345
Brooksfield Rd,3.0,60.62393296724162
Browntown Rd,1.75,48.91758314781132
Browntown Road,2.5,49.77075805752647
Browntown rd,3.0,60.62393296724162
Buckingham Court,2.0,71.0505204220992
Buckley Hall,1.0,81.47710787695678
Buckley Hall Rd,1.0,80.62393296724161
Bulldog Lane,3.0,60.62393296724162
Bullet Bill Rd,1.0,81.47710787695678
Burnette Street,1.6666666666666667,49.77075805752647
C AVE,1.0,81.47710787695678
C JEFFERSON STAFFORD HWY,1.0,81.47710787695678
C Jefferson Stafford Highway,4.0,60.19734551238405
C Jefferson Stafford Highway/US 460,1.0,81.47710787695678
C Jefferson Stafford Hwy,1.0,81.47710787695678
C ST,1.25,49.77075805752647
C. JEFFERSON STAFFORD HWY,1.75,48.91758314781132
C. Jefferson Stafford hwy Exit 2,2.0,71.0505204220992
CABBEL DR,1.6,48.490995692953746
CABBEL DRIVE,1.0,81.47710787695678
CABELL AVE,1.0,81.47710787695678
CABELL RD,1.0,81.47710787695678
CABELL ST,1.0,81.47710787695678
CABELLS MILL DR,1.0,81.47710787695678
CABIN FORK ROAD,1.0,81.47710787695678
CABIN JOHN DR,1.0,81.47710787695678
CABIN JOHN RD,2.0,71.0505204220992
CABIN POINT RD,1.0,79.3441706026689
CABIN POINT ROAD,1.6666666666666667,47.637820783238595
CABIN POINT ROAD - ROUTE 602,3.0,60.62393296724162
CABIN POINT ROADROUTE 602,1.0,81.47710787695678
CABIN RD,2.0,71.0505204220992
CACTUS RD.,1.0,81.47710787695678
CADELL LN,1.0,81.47710787695678
CADMUS DR,2.0,71.0505204220992
CADY MILL ROAD,1.0,81.47710787695678
CADYS MILL RD,1.0,81.47710787695678
CAHILL CT,1.0,81.47710787695678
CAHILL ST,1.0,81.47710787695678
CAHOON PKWY,1.5,49.344170602668896
CAHRLES TOWN PIKE,3.0,60.62393296724162
CALAMO ST,1.0,81.47710787695678
CALDWELL ST,1.0,81.47710787695678
CALEDON RD / ROUTE 218,1.0,81.47710787695678
CALEDON RD RT 218,3.0,60.62393296724162
CALEDON RD RT-218,1.0,81.47710787695678
CALEDON ROAD (218),2.0,70.19734551238405
CALEDON ROAD/RT 218,1.0,81.47710787695678
CALF MOUNTAIN RD,1.0,81.0505204220992
CALF MOUNTAIN RD.,2.0,70.19734551238405
CALF MTN RD.,1.0,81.47710787695678
CALHOUN ST,2.0,71.0505204220992
CALIBORNE PKWY,3.0,60.62393296724162
CALLAHAN AVE.,1.0,81.47710787695678
CALLAHAN DR,1.0,81.47710787695678
CALLAN DR.,3.0,60.62393296724162
CALLANDS RD RT 57,1.0,81.0505204220992
CALLANDS RD. RT-57,2.0,70.19734551238405
CALLAWAY RD.,1.0,81.0505204220992
CALLAWAY RD. (RT.738),1.0,81.47710787695678
CALLAWAY ROAD,1.0,80.62393296724161
CALLIS ROAD,3.0,60.62393296724162
CALLOWAY ST,2.0,70.19734551238405
CALLOWAY STREET,1.0,81.47710787695678
CALOHAN RD,1.0,81.0505204220992
CALOHAN ROAD,1.0,81.47710787695678
CAMBRIA AVE,4.0,60.19734551238405
CAMBRIA ST NE,1.0,81.47710787695678
CAMBRIA ST NW,1.0,80.19734551238405
CAMBRIA STREET NW,1.0,81.47710787695678
CAMBRIDGE,1.0,81.47710787695678
CAMBRIDGE AVE SW,1.0,81.47710787695678
CAMBRIDGE DR,1.25,49.77075805752647
CAMBRIDGE DRIVE,1.0,81.47710787695678
CAMBRIDGE RD,1.0,81.47710787695678
CAMBRIDGE ST,1.6,38.25289677637195
CAMBRIDGE ST  RT 1,1.0,81.47710787695678
CAMBRIDGE ST.,3.0,60.62393296724162
CAMBRIDGE ST/WARRENTON RD,3.0,60.62393296724162
CAMBRIDGE STREET,1.6,34.84019713751135
CAMBRIDGE STREET 0001,1.0,81.47710787695678
"CAMBRIDGE STREET, RT. 1",1.3333333333333333,50.19734551238405
CAMDEN DR,1.0,81.0505204220992
CAMDEN DRIVE,1.0,81.47710787695678
CAMELLIA DR,1.6666666666666667,49.77075805752647
CAMELOT BLVD,2.6666666666666665,45.07829605409315
CAMERON AVENUE,1.5,50.62393296724162
CAMERON MILLS ROAD / ALLISON STREET,1.0,81.47710787695678
CAMERON ROAD,1.0,81.47710787695678
CAMERON ST,1.8,48.06440823809618
CAMERON ST / N PATRICK ST,1.0,81.47710787695678
CAMERON STREET,1.0,80.62393296724161
CAMILLE DR,1.0,81.47710787695678
CAMP ALGER AVE/ TRAIL RUN RD,3.0,60.62393296724162
CAMP CREEK PARKWAY,2.0,70.19734551238405
CAMP CREEK PKWY,1.0,81.0505204220992
CAMP CREEK PKWY.,1.0,81.47710787695678
CAMP CREEK PKWY/JAMES MADISON HWY,1.0,81.47710787695678
CAMP CREEK RD,1.0,81.47710787695678
CAMP HYDAWAY RD,1.0,80.62393296724161
CAMP HYDAWAY ROAD,3.0,60.62393296724162
CAMP POND RD,1.4,48.91758314781132
CAMP RD,1.0,81.47710787695678
CAMP TOWN ROAD,3.0,60.62393296724162
CAMPBELL AV SW,1.0,80.62393296724161
CAMPBELL AVE,1.62,17.350111488350784
CAMPBELL AVE RAMP,1.0,81.47710787695678
CAMPBELL AVE SE,1.5294117647058822,40.8124215055174
CAMPBELL AVE SW,1.8,44.225121144378
CAMPBELL AVE.,3.0,60.62393296724162
CAMPBELL AVE. SE,2.0,70.19734551238405
CAMPBELL AVENUE,1.0,81.0505204220992
CAMPBELL DR,1.0,81.47710787695678
CAMPBELL HIGHWAY,1.0,81.47710787695678
CAMPBELL HWY,1.8571428571428572,46.35805841866588
CAMPBELL HWY (RT. 501),1.0,81.47710787695678
CAMPBELL RD,1.3333333333333333,50.19734551238405
CAMPBELL RD/WARWICK BLVD,1.0,81.47710787695678
CAMPBELL ROAD,2.0,68.49099569295375
